project_slug,project_name,market_cap_usd,price_usd,total_invested,invest_mcap_ratio,funds_count,fund_slug,fund_name,fund_invested
stable-2,STABLE,268048000,0.01531,27999999.999999993,0.1044589028830657,17,bryan-johnson,Bryan Johnson,1647058.8235294118
falcon-stable,FF,267930000,0.11463,20000000.0,0.07464636285596984,3,world-liberty-financial,World Liberty Financial,10000000.0
falcon-stable,FF,267930000,0.11463,20000000.0,0.07464636285596984,3,cypher-capital-group,Cypher Capital Group,5000000.0
falcon-stable,FF,267930000,0.11463,20000000.0,0.07464636285596984,3,m2,M2,5000000.0
marcopolo,MAP,256476417.8,0.0434,1000000.0,0.0038989939448538257,1,gryps,Gryps,1000000.0
fantom,FTM,255242915.43,0.09104,9999999.999999998,0.03917836459105359,11,uob-venture-management,UOB Venture Management,909090.9090909091
fantom,FTM,255242915.43,0.09104,9999999.999999998,0.03917836459105359,11,tarun-chitra,Tarun Chitra,909090.9090909091
fantom,FTM,255242915.43,0.09104,9999999.999999998,0.03917836459105359,11,aave-ventures,Aave Ventures,909090.9090909091
fantom,FTM,255242915.43,0.09104,9999999.999999998,0.03917836459105359,11,hashed,Hashed,909090.9090909091
fantom,FTM,255242915.43,0.09104,9999999.999999998,0.03917836459105359,11,signum-capital,Signum Capital,909090.9090909091
fantom,FTM,255242915.43,0.09104,9999999.999999998,0.03917836459105359,11,stani-kulechov,Stani Kulechov,909090.9090909091
fantom,FTM,255242915.43,0.09104,9999999.999999998,0.03917836459105359,11,fernando-martinelli,Fernando Martinelli,909090.9090909091
fantom,FTM,255242915.43,0.09104,9999999.999999998,0.03917836459105359,11,sam-kazemian,Sam Kazemian,909090.9090909091
fantom,FTM,255242915.43,0.09104,9999999.999999998,0.03917836459105359,11,robert-leshner,Robert Leshner,909090.9090909091
fantom,FTM,255242915.43,0.09104,9999999.999999998,0.03917836459105359,11,michael-egorov,Michael Egorov,909090.9090909091
fantom,FTM,255242915.43,0.09104,9999999.999999998,0.03917836459105359,11,softbank,SoftBank,909090.9090909091
monad,MON,253327345.63,0.02339,225000000.0,0.8881788874408616,3,paradigm,Paradigm,75000000.0
monad,MON,253327345.63,0.02339,225000000.0,0.8881788874408616,3,electric-capital,Electric Capital,75000000.0
monad,MON,253327345.63,0.02339,225000000.0,0.8881788874408616,3,greenoaks-capital,Greenoaks Capital,75000000.0
walrus-protocol,WAL,235053875,0.1524,140000000.0,0.5956081345180971,10,a16z-andreessen-horowitz,Andreessen Horowitz (a16z),14000000.0
walrus-protocol,WAL,235053875,0.1524,140000000.0,0.5956081345180971,10,electric-capital,Electric Capital,14000000.0
walrus-protocol,WAL,235053875,0.1524,140000000.0,0.5956081345180971,10,standard-crypto,Standard Crypto,14000000.0
walrus-protocol,WAL,235053875,0.1524,140000000.0,0.5956081345180971,10,franklin-templeton,Franklin Templeton,14000000.0
walrus-protocol,WAL,235053875,0.1524,140000000.0,0.5956081345180971,10,lvna-capital,Lvna Capital,14000000.0
walrus-protocol,WAL,235053875,0.1524,140000000.0,0.5956081345180971,10,protagonist,Protagonist,14000000.0
walrus-protocol,WAL,235053875,0.1524,140000000.0,0.5956081345180971,10,comma3-ventures,Comma3 Ventures,14000000.0
walrus-protocol,WAL,235053875,0.1524,140000000.0,0.5956081345180971,10,karatage,Karatage,14000000.0
walrus-protocol,WAL,235053875,0.1524,140000000.0,0.5956081345180971,10,rw3-ventures,RW3 Ventures,14000000.0
walrus-protocol,WAL,235053875,0.1524,140000000.0,0.5956081345180971,10,raptor-group,Raptor Group,14000000.0
eigenlayer,EIGEN,217800525.37,0.446,170000000.0,0.7805307159438832,1,a16z-andreessen-horowitz,Andreessen Horowitz (a16z),170000000.0
agora-2,AUSD,216370270.26,0.9996,62000000.0,0.28654583610538586,4,dragonfly-capital,Dragonfly Capital,29000000.0
agora-2,AUSD,216370270.26,0.9996,62000000.0,0.28654583610538586,4,paradigm,Paradigm,25000000.0
agora-2,AUSD,216370270.26,0.9996,62000000.0,0.28654583610538586,4,robot-ventures,Robot Ventures,4000000.0
agora-2,AUSD,216370270.26,0.9996,62000000.0,0.28654583610538586,4,general-catalyst,General Catalyst,4000000.0
soon,SOON,207600000,0.4144,26999999.999999996,0.13005780346820808,15,hypersphere-ventures,Hypersphere Ventures,2444444.4444444445
soon,SOON,207600000,0.4144,26999999.999999996,0.13005780346820808,15,snz-holding,SNZ Holding,2444444.4444444445
soon,SOON,207600000,0.4144,26999999.999999996,0.13005780346820808,15,arkstream-capital,ArkStream Capital,2444444.4444444445
soon,SOON,207600000,0.4144,26999999.999999996,0.13005780346820808,15,paka,PAKA,2444444.4444444445
soon,SOON,207600000,0.4144,26999999.999999996,0.13005780346820808,15,mh-ventures,MH Ventures,2444444.4444444445
soon,SOON,207600000,0.4144,26999999.999999996,0.13005780346820808,15,abcde-capital,ABCDE Capital,2444444.4444444445
soon,SOON,207600000,0.4144,26999999.999999996,0.13005780346820808,15,geekcartel,GeekCartel,2444444.4444444445
soon,SOON,207600000,0.4144,26999999.999999996,0.13005780346820808,15,anagram-crypto,Anagram Crypto,2444444.4444444445
soon,SOON,207600000,0.4144,26999999.999999996,0.13005780346820808,15,web3port,Web3Port,2444444.4444444445
soon,SOON,207600000,0.4144,26999999.999999996,0.13005780346820808,15,amber-group,Amber Group,833333.3333333334
soon,SOON,207600000,0.4144,26999999.999999996,0.13005780346820808,15,jump-crypto,Jump Crypto,833333.3333333334
soon,SOON,207600000,0.4144,26999999.999999996,0.13005780346820808,15,chris-hermida,Chris Hermida,833333.3333333334
soon,SOON,207600000,0.4144,26999999.999999996,0.13005780346820808,15,nana-murugesan,Nana Murugesan,833333.3333333334
soon,SOON,207600000,0.4144,26999999.999999996,0.13005780346820808,15,mark-hull,Mark Hull,833333.3333333334
soon,SOON,207600000,0.4144,26999999.999999996,0.13005780346820808,15,tori-cohen,Tori Cohen,833333.3333333334
0g,0G,192668840,0.905,75000000.00000001,0.389268965339699,16,animoca-brands,Animoca Brands,8076923.076923077
0g,0G,192668840,0.905,75000000.00000001,0.389268965339699,16,delphi-digital-delphi-labs,Delphi Digital (Delphi Labs),8076923.076923077
0g,0G,192668840,0.905,75000000.00000001,0.389268965339699,16,okx-ventures,OKX Ventures,8076923.076923077
0g,0G,192668840,0.905,75000000.00000001,0.389268965339699,16,hack-vc,Hack VC,8076923.076923077
0g,0G,192668840,0.905,75000000.00000001,0.389268965339699,16,alliance-dao,Alliance,5000000.0
0g,0G,192668840,0.905,75000000.00000001,0.389268965339699,16,symbolic-capital,Symbolic Capital,5000000.0
0g,0G,192668840,0.905,75000000.00000001,0.389268965339699,16,stanford-builders-fund,Stanford Builders Fund,5000000.0
0g,0G,192668840,0.905,75000000.00000001,0.389268965339699,16,samsung-next,Samsung NEXT,3076923.076923077
0g,0G,192668840,0.905,75000000.00000001,0.389268965339699,16,polygon,P2 Ventures,3076923.076923077
0g,0G,192668840,0.905,75000000.00000001,0.389268965339699,16,sandeep-nailwal,Sandeep Nailwal,3076923.076923077
0g,0G,192668840,0.905,75000000.00000001,0.389268965339699,16,foresight-ventures,Foresight Ventures,3076923.076923077
0g,0G,192668840,0.905,75000000.00000001,0.389268965339699,16,abstract-ventures,Abstract Ventures,3076923.076923077
0g,0G,192668840,0.905,75000000.00000001,0.389268965339699,16,blockdaemon,Blockdaemon,3076923.076923077
0g,0G,192668840,0.905,75000000.00000001,0.389268965339699,16,yat-siu,Yat Siu,3076923.076923077
0g,0G,192668840,0.905,75000000.00000001,0.389268965339699,16,alchemy,Alchemy,3076923.076923077
0g,0G,192668840,0.905,75000000.00000001,0.389268965339699,16,bankless,Bankless,3076923.076923077
lombard,BARD,175702500,0.7786,17000000.0,0.09675445710789544,11,polychain-capital,Polychain Capital,1600000.0
lombard,BARD,175702500,0.7786,17000000.0,0.09675445710789544,11,foresight-ventures,Foresight Ventures,1600000.0
lombard,BARD,175702500,0.7786,17000000.0,0.09675445710789544,11,mirana-ventures,Mirana Ventures,1600000.0
lombard,BARD,175702500,0.7786,17000000.0,0.09675445710789544,11,franklin-templeton,Franklin Templeton,1600000.0
lombard,BARD,175702500,0.7786,17000000.0,0.09675445710789544,11,okx-ventures,OKX Ventures,1600000.0
lombard,BARD,175702500,0.7786,17000000.0,0.09675445710789544,11,robot-ventures,Robot Ventures,1600000.0
lombard,BARD,175702500,0.7786,17000000.0,0.09675445710789544,11,dao5,dao5,1600000.0
lombard,BARD,175702500,0.7786,17000000.0,0.09675445710789544,11,nomad-capital,Nomad Capital,1600000.0
lombard,BARD,175702500,0.7786,17000000.0,0.09675445710789544,11,mantle,Mantle,1600000.0
lombard,BARD,175702500,0.7786,17000000.0,0.09675445710789544,11,babylon,Babylon,1600000.0
lombard,BARD,175702500,0.7786,17000000.0,0.09675445710789544,11,binance-labs,YZi Labs (prev Binance Labs),1000000.0
jito-network,JTO,162399956.9,0.3944,50000000.0,0.30788185510903915,1,a16z-andreessen-horowitz,Andreessen Horowitz (a16z),50000000.0
beam,BEAM,156856699.22,0.003169,250000.0,0.0015938114294331892,1,dwf-labs,DWF Labs,250000.0
sosovalue,SOSO,155023302.18,0.5642,19150000.0,0.12352981603865354,8,sequoia-capital-china,HongShan (ex-Sequoia China),4580000.0
sosovalue,SOSO,155023302.18,0.5642,19150000.0,0.12352981603865354,8,mirana-ventures,Mirana Ventures,3750000.0
sosovalue,SOSO,155023302.18,0.5642,19150000.0,0.12352981603865354,8,safepal,SafePal,3750000.0
sosovalue,SOSO,155023302.18,0.5642,19150000.0,0.12352981603865354,8,smallspark,SmallSpark,3750000.0
sosovalue,SOSO,155023302.18,0.5642,19150000.0,0.12352981603865354,8,gsr-ventures,GSR Ventures,830000.0
sosovalue,SOSO,155023302.18,0.5642,19150000.0,0.12352981603865354,8,alumni-ventures-group,Alumni Ventures,830000.0
sosovalue,SOSO,155023302.18,0.5642,19150000.0,0.12352981603865354,8,coinsummer,CoinSummer,830000.0
sosovalue,SOSO,155023302.18,0.5642,19150000.0,0.12352981603865354,8,onepiece-labs,OnePiece Labs,830000.0
meta-2-2,META,154112905.55,6.96,12100000.0,0.07851386590121945,3,paradigm,Paradigm,8100000.0
meta-2-2,META,154112905.55,6.96,12100000.0,0.07851386590121945,3,variant-fund,Variant,2500000.0
meta-2-2,META,154112905.55,6.96,12100000.0,0.07851386590121945,3,6th-man-ventures,6MV (6th Man Ventures),1500000.0
kite-2,KITE,148986000,0.0826,18000000.0,0.12081672103419114,5,general-catalyst,General Catalyst,3600000.0
kite-2,KITE,148986000,0.0826,18000000.0,0.12081672103419114,5,samsung-next,Samsung NEXT,3600000.0
kite-2,KITE,148986000,0.0826,18000000.0,0.12081672103419114,5,paypal-ventures,PayPal Ventures,3600000.0
kite-2,KITE,148986000,0.0826,18000000.0,0.12081672103419114,5,alumni-ventures-group,Alumni Ventures,3600000.0
kite-2,KITE,148986000,0.0826,18000000.0,0.12081672103419114,5,8vc,8VC,3600000.0
axelar,AXL,147823922.52,0.1353,29999999.999999993,0.20294414793343823,7,arrington-xrp-arrington-capital,Arrington Capital,4285714.285714285
axelar,AXL,147823922.52,0.1353,29999999.999999993,0.20294414793343823,7,electric-capital,Electric Capital,4285714.285714285
axelar,AXL,147823922.52,0.1353,29999999.999999993,0.20294414793343823,7,distributed-global,Distributed Global,4285714.285714285
axelar,AXL,147823922.52,0.1353,29999999.999999993,0.20294414793343823,7,csquared-c2ventures,C2Ventures (Csquared),4285714.285714285
axelar,AXL,147823922.52,0.1353,29999999.999999993,0.20294414793343823,7,wagmi-ventures,WAGMI Ventures,4285714.285714285
axelar,AXL,147823922.52,0.1353,29999999.999999993,0.20294414793343823,7,plassa-capital,Plassa Capital,4285714.285714285
axelar,AXL,147823922.52,0.1353,29999999.999999993,0.20294414793343823,7,laser-digital,Laser Digital,4285714.285714285
tokenize-xchange,TKX,146392675.9,1.83,11500000.0,0.07855584256042689,1,trive,Trive,11500000.0
grass,GRASS,142687027.17,0.3283,13500000.0,0.09461266569045446,5,polychain-capital,Polychain Capital,5700000.0
grass,GRASS,142687027.17,0.3283,13500000.0,0.09461266569045446,5,tribe-capital,Tribe Capital,5700000.0
grass,GRASS,142687027.17,0.3283,13500000.0,0.09461266569045446,5,bitscale-capital,BitScale Capital,700000.0
grass,GRASS,142687027.17,0.3283,13500000.0,0.09461266569045446,5,big-brain-holdings,Big Brain Holdings,700000.0
grass,GRASS,142687027.17,0.3283,13500000.0,0.09461266569045446,5,mozaik-capital,Mozaik Capital,700000.0
shuffle-2,SHFL,125823114.22,0.3524,2500000.0,0.019869163273361554,10,cypher-capital,Cypher Capital,250000.0
shuffle-2,SHFL,125823114.22,0.3524,2500000.0,0.019869163273361554,10,oda-capital,ODA Capital,250000.0
shuffle-2,SHFL,125823114.22,0.3524,2500000.0,0.019869163273361554,10,parc-capital,PARC Capital,250000.0
shuffle-2,SHFL,125823114.22,0.3524,2500000.0,0.019869163273361554,10,karatage,Karatage,250000.0
shuffle-2,SHFL,125823114.22,0.3524,2500000.0,0.019869163273361554,10,upsidedao,UpsideDAO,250000.0
shuffle-2,SHFL,125823114.22,0.3524,2500000.0,0.019869163273361554,10,andrew-kang,Andrew Kang,250000.0
shuffle-2,SHFL,125823114.22,0.3524,2500000.0,0.019869163273361554,10,baboon-vc,Baboon VC,250000.0
shuffle-2,SHFL,125823114.22,0.3524,2500000.0,0.019869163273361554,10,0xsisyphus,0xSisyphus,250000.0
shuffle-2,SHFL,125823114.22,0.3524,2500000.0,0.019869163273361554,10,cl207,CL207,250000.0
shuffle-2,SHFL,125823114.22,0.3524,2500000.0,0.019869163273361554,10,tristan-yver,Tristan Yver,250000.0
nexpace,NXPC,112439100.86,0.496,100000000.0,0.8893703278943136,1,nexon,Nexon,100000000.0
movement,MOVE,107212000,0.0383,138000000.0,1.28716934671492,31,coinfund,CoinFund,50000000.0
movement,MOVE,107212000,0.0383,138000000.0,1.28716934671492,31,nova-fund,Nova Fund,50000000.0
movement,MOVE,107212000,0.0383,138000000.0,1.28716934671492,31,polychain-capital,Polychain Capital,1310344.8275862068
movement,MOVE,107212000,0.0383,138000000.0,1.28716934671492,31,maven-11-capital,Maven 11 Capital,1310344.8275862068
movement,MOVE,107212000,0.0383,138000000.0,1.28716934671492,31,okx-ventures,OKX Ventures,1310344.8275862068
movement,MOVE,107212000,0.0383,138000000.0,1.28716934671492,31,robot-ventures,Robot Ventures,1310344.8275862068
movement,MOVE,107212000,0.0383,138000000.0,1.28716934671492,31,stani-kulechov,Stani Kulechov,1310344.8275862068
movement,MOVE,107212000,0.0383,138000000.0,1.28716934671492,31,sandeep-nailwal,Sandeep Nailwal,1310344.8275862068
movement,MOVE,107212000,0.0383,138000000.0,1.28716934671492,31,santiago-roel-santos,Santiago Roel Santos,1310344.8275862068
movement,MOVE,107212000,0.0383,138000000.0,1.28716934671492,31,hack-vc,Hack VC,1310344.8275862068
movement,MOVE,107212000,0.0383,138000000.0,1.28716934671492,31,figment-2,Figment Capital,1310344.8275862068
movement,MOVE,107212000,0.0383,138000000.0,1.28716934671492,31,placeholder,Placeholder,1310344.8275862068
movement,MOVE,107212000,0.0383,138000000.0,1.28716934671492,31,scott-moore,Scott Moore,1310344.8275862068
movement,MOVE,107212000,0.0383,138000000.0,1.28716934671492,31,roham-gharegozlou,Roham Gharegozlou,1310344.8275862068
movement,MOVE,107212000,0.0383,138000000.0,1.28716934671492,31,meltem-demirors,Meltem Demirors,1310344.8275862068
movement,MOVE,107212000,0.0383,138000000.0,1.28716934671492,31,dovey-wan,Dovey Wan,1310344.8275862068
movement,MOVE,107212000,0.0383,138000000.0,1.28716934671492,31,archetype,Archetype,1310344.8275862068
movement,MOVE,107212000,0.0383,138000000.0,1.28716934671492,31,dao5,dao5,1310344.8275862068
movement,MOVE,107212000,0.0383,138000000.0,1.28716934671492,31,sreeram-kannan,Sreeram Kannan,1310344.8275862068
movement,MOVE,107212000,0.0383,138000000.0,1.28716934671492,31,nick-white,Nick White,1310344.8275862068
movement,MOVE,107212000,0.0383,138000000.0,1.28716934671492,31,nomad-capital,Nomad Capital,1310344.8275862068
movement,MOVE,107212000,0.0383,138000000.0,1.28716934671492,31,bankless,Bankless,1310344.8275862068
movement,MOVE,107212000,0.0383,138000000.0,1.28716934671492,31,keone-hon,Keone Hon,1310344.8275862068
movement,MOVE,107212000,0.0383,138000000.0,1.28716934671492,31,aptos,Aptos,1310344.8275862068
movement,MOVE,107212000,0.0383,138000000.0,1.28716934671492,31,georgios-vlachos,Georgios Vlachos,1310344.8275862068
movement,MOVE,107212000,0.0383,138000000.0,1.28716934671492,31,scott-sunarto,Scott Sunarto,1310344.8275862068
movement,MOVE,107212000,0.0383,138000000.0,1.28716934671492,31,luca-netz,Luca Netz,1310344.8275862068
movement,MOVE,107212000,0.0383,138000000.0,1.28716934671492,31,jason-yanowitz,Jason Yanowitz,1310344.8275862068
movement,MOVE,107212000,0.0383,138000000.0,1.28716934671492,31,sandy-peng,Sandy Peng,1310344.8275862068
movement,MOVE,107212000,0.0383,138000000.0,1.28716934671492,31,smokey-the-bera,Smokey The Bera,1310344.8275862068
movement,MOVE,107212000,0.0383,138000000.0,1.28716934671492,31,cygaar,cygaar,1310344.8275862068
oobit,OBT,107200000,0.1072,25000000.0,0.2332089552238806,4,tether,Tether,6250000.0
oobit,OBT,107200000,0.1072,25000000.0,0.2332089552238806,4,cmcc-global,CMCC Global,6250000.0
oobit,OBT,107200000,0.1072,25000000.0,0.2332089552238806,4,anatoly-yakovenko,Anatoly Yakovenko,6250000.0
oobit,OBT,107200000,0.1072,25000000.0,0.2332089552238806,4,468-capital,468 Capital,6250000.0
humanity,H,107054500,0.05863,30000000.0,0.2802310972448613,4,kingsway-capital,Kingsway Capital,7500000.0
humanity,H,107054500,0.05863,30000000.0,0.2802310972448613,4,animoca-brands,Animoca Brands,7500000.0
humanity,H,107054500,0.05863,30000000.0,0.2802310972448613,4,shima-capital,Shima Capital,7500000.0
humanity,H,107054500,0.05863,30000000.0,0.2802310972448613,4,blockchain-com-ventures,Blockchain.com Ventures,7500000.0
chainopera-ai,COAI,103544573.71,0.5292,16999999.999999996,0.16418050112034208,18,idg-capital,IDG Capital,944444.4444444445
chainopera-ai,COAI,103544573.71,0.5292,16999999.999999996,0.16418050112034208,18,amber-group,Amber Group,944444.4444444445
chainopera-ai,COAI,103544573.71,0.5292,16999999.999999996,0.16418050112034208,18,acequia-capital,Acequia Capital,944444.4444444445
chainopera-ai,COAI,103544573.71,0.5292,16999999.999999996,0.16418050112034208,18,sparkle-ventures,Sparkle Ventures,944444.4444444445
chainopera-ai,COAI,103544573.71,0.5292,16999999.999999996,0.16418050112034208,18,road-capital,Road Capital,944444.4444444445
chainopera-ai,COAI,103544573.71,0.5292,16999999.999999996,0.16418050112034208,18,finality-capital-partners,Finality Capital Partners,944444.4444444445
chainopera-ai,COAI,103544573.71,0.5292,16999999.999999996,0.16418050112034208,18,abcde-capital,ABCDE Capital,944444.4444444445
chainopera-ai,COAI,103544573.71,0.5292,16999999.999999996,0.16418050112034208,18,plug-and-play,Plug and Play,944444.4444444445
chainopera-ai,COAI,103544573.71,0.5292,16999999.999999996,0.16418050112034208,18,modular-capital,Modular Capital,944444.4444444445
chainopera-ai,COAI,103544573.71,0.5292,16999999.999999996,0.16418050112034208,18,sreeram-kannan,Sreeram Kannan,944444.4444444445
chainopera-ai,COAI,103544573.71,0.5292,16999999.999999996,0.16418050112034208,18,aimtop-ventures,Aimtop Ventures,944444.4444444445
